AccelActuPosHSC1,EnSpdHSC1,MSLongAccelGHSC,EnToqActuExtdRngHSC1,VehSpdAvgDrvnHSC1,VehSpdAvgNonDrvnHSC1,AutocTrCmddGear_TCMHSC1,TrEstdGear_TCMHSC1,EnActuStdyStaToq_LSBHSC1,EnActuStdyStaToq_MSBHSC1,kickdown
11.765,1639.5,0.019,30.5,48.797,48.578,5,5,-842,872,0
10.196,1638,0.014,28.5,48.969,48.719,5,5,-844,872,0
5.49,1638.5,0.011,25.5,48.969,48.719,5,5,-848,872,0
0.784,1644,0.016,23,48.984,48.953,5,5,-841,864,0
0,1644.5,0.018,22,48.984,48.953,5,5,-844,864,0
0,1643,0.005,20.5,49.156,48.984,6,5,-843.5,864,0
0,1647,0.006,14,49.156,48.984,6,5,-843.5,856,0
0,1630.5,0,10.5,49.281,49.109,6,5,-846.5,856,0
0,1631.5,-0.006,9.5,49.281,49.109,6,5,-847.5,856,0
0,1631,0,8.5,49.344,49.172,6,5,-841,848,0
0,1600.5,0.01,6.5,49.344,49.172,6,5,-841.5,848,0
0,1569,0.022,6,49.359,49.297,6,5,-841,848,0
0,1536.5,0.018,5.5,49.359,49.297,6,5,-843,848,0
0,1464.5,0.021,5,49.609,49.328,6,5,-844.5,848,0
0,1414,0.016,3.5,49.609,49.328,6,5,-845,848,0
0,1370.5,0.006,2.5,49.734,49.375,6,5,-846,848,0
0,1354,-0.002,1.5,49.734,49.375,6,5,-846.5,848,0
0,1351.5,-0.019,0.5,49.719,49.578,6,5,-848,848,0
0,1366.5,0.003,0,49.719,49.578,6,6,-841,840,0
0,1371,-0.002,-1,49.75,49.719,6,6,-842.5,840,0
0,1383.5,-0.011,-3.5,49.75,49.719,6,6,-844,840,0
0,1386,-0.016,-5,49.844,49.625,6,6,-845.5,840,0
0,1380,-0.005,-6,49.844,49.625,6,6,-846,840,0
0,1385,-0.006,-7,49.875,49.688,6,6,-847.5,840,0
0,1385,-0.013,-7.5,49.875,49.688,6,6,-848,840,0
0,1383.5,-0.011,-8.5,49.969,49.828,6,6,-841,832,0
0,1384.5,0,-9.5,49.969,49.828,6,6,-841.5,832,0
0,1386,-0.006,-10,49.922,49.969,6,6,-842,832,0
0,1384,-0.024,-11,49.922,49.969,6,6,-843.5,832,0
0,1387.5,-0.005,-11.5,50.047,49.844,6,6,-843.5,832,0
0,1386,-0.01,-12,50.047,49.844,6,6,-844.5,832,0
0,1391,-0.014,-12.5,49.906,49.828,6,6,-844.5,832,0
0.392,1388.5,-0.013,-13,49.906,49.828,6,6,-845,832,0
1.176,1389,-0.011,-12.5,50.109,49.828,6,6,-844.5,832,0
1.176,1391.5,-0.011,-12,50.109,49.828,6,6,-843.5,832,0
1.176,1388.5,-0.013,-10.5,50.078,50,6,6,-842,832,0
1.176,1393.5,-0.002,-8.5,50.078,50,6,6,-847.5,840,0
1.176,1385,-0.003,-7,50.172,50.063,6,6,-847,840,0
1.176,1389,-0.022,-6,50.172,50.063,6,6,-846,840,0
1.176,1397,-0.006,-5.5,50.266,50,6,6,-845.5,840,0
1.176,1388.5,-0.002,-5,50.266,50,6,6,-845,840,0
1.176,1394.5,-0.01,-5,50.266,50.078,6,6,-845,840,0
1.176,1394.5,-0.011,-4.5,50.266,50.078,6,6,-844.5,840,0
1.176,1393.5,-0.013,-4.5,50.359,50.234,6,6,-844,840,0
1.176,1399,-0.014,-4,50.359,50.234,6,6,-843.5,840,0
1.176,1396.5,-0.002,-3,50.359,50.234,6,6,-843,840,0
1.176,1396,-0.003,-3,50.359,50.234,6,6,-843,840,0
1.176,1398.5,-0.01,-3,50.375,50.188,6,6,-843,840,0
1.176,1399.5,-0.013,-3,50.375,50.188,6,6,-843,840,0
1.176,1399,-0.013,-3,50.469,50.25,6,6,-843,840,0
1.176,1400,-0.005,-3,50.469,50.25,6,6,-843,840,0
1.176,1402.5,-0.005,-2.5,50.531,50.375,6,6,-842.5,840,0
1.176,1404,-0.005,-2.5,50.531,50.375,6,6,-842.5,840,0
1.176,1399,-0.01,-2.5,50.563,50.406,6,6,-842.5,840,0
1.176,1403,-0.006,-2.5,50.563,50.406,6,6,-842.5,840,0
1.176,1408,-0.006,-2.5,50.547,50.406,6,6,-842.5,840,0
1.176,1401.5,-0.011,-2.5,50.547,50.406,6,6,-842.5,840,0
1.176,1406.5,-0.013,-2.5,50.703,50.484,6,6,-842.5,840,0
1.176,1412.5,0.005,-2.5,50.703,50.484,6,6,-842.5,840,0
1.176,1404.5,-0.003,-2.5,50.766,50.531,6,6,-842.5,840,0
1.176,1408,-0.014,-2.5,50.766,50.531,6,6,-842.5,840,0
1.176,1410.5,-0.013,-2.5,50.797,50.672,6,6,-842.5,840,0
1.176,1405.5,-0.011,-2.5,50.797,50.672,6,6,-842.5,840,0
1.569,1410.5,-0.005,-2.5,50.859,50.547,6,6,-842.5,840,0
1.569,1410.5,0.002,-2.5,50.859,50.547,6,6,-842.5,840,0
1.569,1409,-0.01,-2,50.891,50.688,6,6,-842,840,0
1.569,1415.5,-0.008,-2,50.891,50.688,6,6,-842,840,0
1.569,1408.5,-0.003,-2,50.797,50.844,6,6,-842,840,0
1.569,1407,-0.011,-1.5,50.797,50.844,6,6,-841.5,840,0
1.569,1418.5,-0.008,-1.5,50.891,50.656,6,6,-841.5,840,0
2.353,1411,-0.008,-1.5,50.891,50.656,6,6,-841.5,840,0
2.353,1408,-0.011,-0.5,51,50.625,6,6,-840.5,840,0
2.745,1419.5,-0.002,0,51,50.625,6,6,-840.5,840,0
2.745,1417,-0.006,-0.5,51.047,50.859,6,6,-848,848,0
2.745,1409.5,0.002,0,51.047,50.859,6,6,-848,848,0
2.745,1410,-0.008,0.5,51,50.859,6,6,-847.5,848,0
2.745,1418.5,-0.006,0.5,51,50.859,6,6,-847.5,848,0
2.745,1415.5,-0.005,0.5,51,50.719,6,6,-847,848,0
2.745,1410.5,0.002,1,51,50.719,6,6,-847,848,0
2.745,1410.5,-0.013,1,51.063,50.938,6,6,-847,848,0
2.745,1418,0,1,51.063,50.938,6,6,-847,848,0
2.745,1417.5,-0.003,1,51.016,50.906,6,6,-846.5,848,0
2.745,1414,0,1,51.016,50.906,6,6,-847,848,0
2.745,1414.5,-0.005,1,51.063,50.797,6,6,-846.5,848,0
3.137,1416.5,-0.008,1.5,51.063,50.797,6,6,-846.5,848,0
3.137,1420,0,1.5,51.125,50.906,6,6,-846.5,848,0
3.137,1412.5,0.003,1.5,51.125,50.906,6,6,-846.5,848,0
3.137,1410,-0.01,1.5,51.031,50.875,6,6,-846,848,0
3.137,1418.5,-0.005,2,51.031,50.875,6,6,-846,848,0
3.137,1413.5,-0.006,2,50.938,50.969,6,6,-846,848,0
3.137,1409.5,-0.01,2,50.938,50.969,6,6,-846,848,0
3.137,1412.5,0,2,50.938,50.766,6,6,-846,848,0
3.137,1413,-0.002,2,50.938,50.766,6,6,-846,848,0
3.137,1414.5,-0.005,2,50.969,50.75,6,6,-845.5,848,0
3.137,1413,0,2.5,50.969,50.75,6,6,-845.5,848,0
3.137,1413,-0.003,2.5,50.953,50.891,6,6,-845.5,848,0
3.137,1412.5,0,2.5,50.953,50.891,6,6,-845.5,848,0
3.137,1409.5,-0.002,2.5,50.906,50.688,6,6,-845.5,848,0
3.137,1413,-0.011,2.5,50.906,50.688,6,6,-845.5,848,0
3.137,1413,-0.003,2.5,50.891,50.656,6,6,-845.5,848,0
3.137,1408,0.006,2.5,50.891,50.656,6,6,-845.5,848,0
4.706,1408,-0.01,2.5,50.875,50.859,6,6,-845.5,848,0
9.412,1416.5,-0.003,3,50.875,50.859,6,6,-845,848,0
12.941,1412,0,4,50.859,49.625,6,6,-843.5,848,0
16.078,1411.5,0.003,5.5,50.859,49.625,6,6,-842,848,0
18.824,1423.5,0,7.5,50.984,50.625,6,6,-847,856,0
21.569,1445.5,0.002,7,50.984,50.625,6,6,-841,848,0
23.922,1466.5,0.003,10,51.125,50.844,6,6,-844,856,0
27.843,1424.5,0.026,27.5,51.125,50.844,6,6,-847,880,0
29.412,1408.5,0.03,35,51.094,50.859,6,6,-845.5,880,0
32.549,1434,0.022,28,51.094,50.859,6,6,-847,880,0
37.255,1417,0.027,38,51.297,50.844,6,6,-843.5,888,0
43.137,1430,0.016,49.5,51.297,50.844,6,6,-841.5,896,0
47.451,1444.5,0.049,70.5,51.375,51.156,6,6,-845,920,0
49.02,1426,0.054,79,51.375,51.156,6,6,-847,928,0
49.804,1428,0.049,86,51.344,51.203,6,6,-847.5,936,0
50.98,1437,0.064,92,51.344,51.203,6,6,-844,936,0
51.373,1426.5,0.061,91.5,51.422,51.125,6,6,-843.5,936,0
51.765,1431,0.057,93.5,51.422,51.125,6,6,-841.5,936,0
53.726,1422.5,0.045,94.5,51.609,51.313,6,6,-841.5,936,0
54.51,1432,0.067,96.5,51.609,51.313,6,6,-846.5,944,0
55.294,1441,0.061,99.5,51.75,51.406,6,6,-844.5,944,0
57.647,1435.5,0.054,103,51.75,51.406,6,6,-847,952,0
57.647,1445,0.069,109,51.75,51.516,5,6,-841.5,952,0
57.647,1445,0.07,110.5,51.75,51.516,5,6,-841,952,0
57.647,1439,0.059,112,51.953,51.797,5,6,-846.5,960,0
58.039,1453.5,0.065,115,51.953,51.797,5,6,-844,960,0
58.039,1452,0.075,117,52.188,51.656,5,6,-841.5,960,0
58.039,1474.5,0.07,120.5,52.188,51.656,5,6,-845.5,968,0
58.039,1503.5,0.062,124,52.25,52,5,6,-842.5,968,0
58.039,1569,0.049,130,52.25,52,5,6,-844,976,0
58.039,1625,0.043,132.5,52.328,51.984,5,6,-841.5,976,0
58.039,1710.5,0.056,136.5,52.328,51.984,5,6,-844,976,0
58.039,1778,0.075,127,52.469,52.156,5,6,-848,976,0
58.039,1793.5,0.085,122,52.469,52.156,5,6,-847.5,968,0
58.039,1747.5,0.069,121.5,52.875,52.281,5,6,-846,968,0
58.039,1746,0.048,123.5,52.875,52.281,5,6,-847.5,976,0
58.039,1795,0.067,128,52.75,52.469,5,6,-846,976,0
58.039,1807,0.102,129.5,52.75,52.469,5,6,-847,976,0
58.039,1770,0.088,131,53.25,52.688,5,6,-847.5,976,0
58.039,1772.5,0.07,128.5,53.25,52.688,5,6,-840.5,968,0
58.039,1796.5,0.07,129,53.203,52.906,5,6,-847,976,0
58.039,1802,0.077,129.5,53.203,52.906,5,6,-847,976,0
58.039,1793.5,0.086,127,53.625,52.984,5,6,-848,976,0
58.039,1800.5,0.092,128.5,53.625,52.984,5,5,-845.5,976,0
58.039,1802.5,0.097,129.5,53.813,53.422,5,5,-846.5,976,0
58.039,1806.5,0.078,128.5,53.813,53.422,5,5,-841,968,0
58.039,1823.5,0.089,128.5,54,53.563,5,5,-845.5,976,0
58.039,1815.5,0.099,131.5,54,53.563,5,5,-844.5,976,0
58.039,1817.5,0.092,134.5,54.219,53.844,5,5,-841,976,0
58.039,1834,0.1,134.5,54.219,53.844,5,5,-842.5,976,0
58.039,1833.5,0.092,133,54.547,54.063,5,5,-843,976,0
58.039,1832.5,0.086,131.5,54.547,54.063,5,5,-844.5,976,0
58.039,1833,0.08,131.5,54.813,54.219,5,5,-844.5,976,0
58.039,1840,0.085,130,54.813,54.219,5,5,-847,976,0
58.039,1846,0.089,127.5,55,54.672,5,5,-841,968,0
58.039,1848,0.083,125.5,55,54.672,5,5,-843,968,0
58.039,1848.5,0.086,124,55.141,54.625,5,5,-844.5,968,0
58.039,1860.5,0.083,122,55.141,54.625,5,5,-847,968,0
58.039,1865.5,0.083,121,55.359,54.969,5,5,-846,968,0
58.431,1874,0.089,122,55.359,54.969,5,5,-846,968,0
58.431,1882,0.094,122.5,55.609,55.156,5,5,-845.5,968,0
58.431,1891,0.091,122,55.609,55.156,5,5,-846,968,0
58.431,1898,0.094,122.5,55.906,55.516,5,5,-845,968,0
58.431,1907,0.092,124,55.906,55.516,5,5,-844,968,0
58.431,1910,0.096,124.5,56.109,55.703,5,5,-843,968,0
58.824,1913.5,0.092,125.5,56.109,55.703,5,5,-842,968,0
58.824,1919.5,0.099,127,56.281,55.828,5,5,-841,968,0
58.824,1922,0.1,127,56.281,55.828,5,5,-840.5,968,0
58.824,1922,0.104,127,56.563,56.094,5,5,-840.5,968,0
58.824,1926.5,0.099,127,56.563,56.094,5,5,-840.5,968,0
58.824,1925,0.097,127.5,56.891,56.484,5,5,-840.5,968,0
58.824,1930,0.099,128.5,56.891,56.484,5,5,-846.5,976,0
58.824,1934,0.096,129.5,57.188,56.75,5,5,-846.5,976,0
58.824,1937.5,0.094,130,57.188,56.75,5,5,-845.5,976,0
58.824,1944,0.1,130.5,57.406,57.047,5,5,-845.5,976,0
58.824,1947,0.102,130.5,57.406,57.047,5,5,-846,976,0
58.824,1956.5,0.104,130,57.672,57.172,5,5,-846,976,0
58.824,1958,0.099,130,57.672,57.172,5,5,-846,976,0
58.824,1962,0.097,131,57.859,57.422,5,5,-845,976,0
58.824,1964.5,0.099,130.5,57.859,57.422,5,5,-846,976,0
58.824,1964.5,0.108,130.5,58.172,57.734,5,5,-845.5,976,0
58.824,1968.5,0.1,130.5,58.172,57.734,5,5,-845.5,976,0
58.824,1975,0.104,130,58.5,58.016,5,5,-845.5,976,0
58.824,1981,0.105,129.5,58.5,58.016,5,5,-846,976,0
58.824,1987,0.1,129.5,58.828,58.328,5,5,-845.5,976,0
58.824,1990.5,0.099,130,58.828,58.328,5,5,-846,976,0
58.824,1993.5,0.096,130,59.109,58.531,5,5,-846,976,0
58.824,1995,0.097,130,59.109,58.531,5,5,-845.5,976,0
58.824,1996,0.097,130.5,59.266,58.813,5,5,-846,976,0
58.824,1996.5,0.1,129.5,59.266,58.813,5,5,-847,976,0
58.824,2006.5,0.107,128.5,59.578,59.078,5,5,-847,976,0
58.824,2011,0.096,128.5,59.578,59.078,5,5,-848,976,0
58.824,2014,0.096,127.5,59.75,59.375,5,5,-841,968,0
58.824,2024,0.102,127,59.75,59.375,5,5,-841,968,0
58.824,2025.5,0.096,127,60.109,59.625,5,5,-842,968,0
58.824,2029.5,0.094,126,60.109,59.625,5,5,-842,968,0
58.824,2032.5,0.096,126.5,60.375,59.781,5,5,-841.5,968,0
58.824,2034.5,0.102,126.5,60.375,59.781,5,5,-841,968,0
58.824,2043.5,0.096,127,60.609,60.109,5,5,-848,976,0
58.824,2047.5,0.099,128,60.609,60.109,5,5,-848,976,0
58.824,2054.5,0.094,127,60.859,60.375,5,5,-840.5,968,0
58.824,2062,0.102,127.5,60.859,60.375,5,5,-840.5,968,0
58.824,2065.5,0.099,127.5,61.078,60.813,5,5,-841,968,0
58.824,2066,0.102,126.5,61.078,60.813,5,5,-841,968,0
58.824,2068.5,0.1,127.5,61.359,60.953,5,5,-840.5,968,0
58.824,2074.5,0.1,128,61.359,60.953,5,5,-847.5,976,0
58.824,2078,0.096,129,61.547,61.188,5,5,-846.5,976,0
58.824,2083.5,0.089,129.5,61.547,61.188,5,5,-846.5,976,0
58.824,2087.5,0.094,130,61.953,61.391,5,5,-846.5,976,0
58.824,2092,0.099,129,61.953,61.391,5,5,-847,976,0
58.824,2097.5,0.1,129.5,62.188,61.766,5,5,-847,976,0
58.824,2101,0.102,129,62.188,61.766,5,5,-847,976,0
58.824,2101.5,0.099,129,62.438,62.031,5,5,-847.5,976,0
58.824,2106.5,0.1,128.5,62.438,62.031,5,5,-848,976,0
58.824,2109.5,0.096,128,62.75,62.203,5,5,-848,976,0
58.824,2119,0.085,128,62.75,62.203,5,5,-848,976,0
58.824,2120.5,0.088,128,62.906,62.344,5,5,-848,976,0
58.824,2126.5,0.092,127.5,62.906,62.344,5,5,-840.5,968,0
58.824,2130.5,0.104,127.5,63.156,62.859,5,5,-840.5,968,0
58.824,2133,0.1,127,63.156,62.859,5,5,-840.5,968,0
58.824,2136,0.096,127.5,63.375,62.891,5,5,-840.5,968,0
58.824,2139.5,0.099,128,63.375,62.891,5,5,-840.5,968,0
58.824,2140.5,0.097,127.5,63.688,63.188,5,5,-841,968,0
58.824,2150.5,0.089,126.5,63.688,63.188,5,5,-841.5,968,0
58.824,2155,0.086,127,63.938,63.578,5,5,-840.5,968,0
58.824,2162,0.081,127,63.938,63.578,5,5,-841,968,0
58.824,2166,0.081,128,64.328,63.688,5,5,-840.5,968,0
58.824,2171,0.086,127,64.328,63.688,5,5,-841.5,968,0
58.824,2173,0.105,127.5,64.516,64.109,5,5,-840.5,968,0
58.824,2176.5,0.094,127,64.516,64.109,5,5,-841,968,0
58.824,2179.5,0.104,127.5,64.797,64.219,5,5,-840.5,968,0
58.824,2184,0.102,127.5,64.797,64.219,5,5,-847.5,976,0
58.824,2190,0.092,127.5,65.031,64.609,5,5,-841.5,968,0
58.824,2194,0.088,126.5,65.031,64.609,5,5,-841.5,968,0
58.824,2202,0.091,127,65.297,64.75,5,5,-840.5,968,0
58.824,2207.5,0.081,126.5,65.297,64.75,5,5,-841.5,968,0
58.824,2211.5,0.088,127,65.594,64.984,5,5,-841,968,0
58.824,2216.5,0.096,126.5,65.594,64.984,5,5,-842,968,0
58.824,2214,0.099,126,65.75,65.156,5,5,-841.5,968,0
58.824,2216.5,0.097,127.5,65.75,65.156,5,5,-840.5,968,0
58.824,2223,0.099,128.5,65.969,65.641,5,5,-847.5,976,0
58.824,2229,0.099,128.5,65.969,65.641,5,5,-848,976,0
58.824,2234.5,0.1,127,66.25,65.75,5,5,-841,968,0
58.824,2237,0.107,125.5,66.25,65.75,5,5,-841.5,968,0
58.824,2239,0.1,126,66.5,66.063,5,5,-840.5,968,0
58.824,2243.5,0.096,127.5,66.5,66.063,5,5,-848,976,0
58.824,2245,0.092,127.5,66.813,66.359,5,5,-841,968,0
58.824,2251.5,0.092,126.5,66.813,66.359,5,5,-841.5,968,0
58.824,2258.5,0.091,126.5,67.094,66.484,5,5,-842,968,0
58.824,2262.5,0.086,125.5,67.094,66.484,5,5,-842,968,0
58.824,2265.5,0.089,126,67.266,66.859,5,5,-841.5,968,0
58.824,2268.5,0.092,127.5,67.266,66.859,5,5,-841,968,0
58.824,2271,0.097,127,67.469,67.219,5,5,-841,968,0
58.824,2275,0.088,126.5,67.469,67.219,5,5,-841.5,968,0
58.824,2276,0.092,126,67.703,67.25,5,5,-842,968,0
58.824,2282.5,0.091,126,67.703,67.25,5,5,-842,968,0
58.824,2287,0.099,125,67.938,67.578,5,5,-842.5,968,0
58.824,2294.5,0.094,126,67.938,67.578,5,5,-842.5,968,0
58.824,2298.5,0.099,126,68.188,67.875,5,5,-842.5,968,0
58.824,2304.5,0.088,125,68.188,67.875,5,5,-843,968,0
58.824,2308.5,0.096,124,68.547,68.125,5,5,-843.5,968,0
58.824,2309,0.097,125,68.547,68.125,5,5,-843,968,0
58.824,2311.5,0.092,124.5,68.859,68.219,5,5,-843.5,968,0
58.824,2315.5,0.096,124,68.859,68.219,5,5,-843,968,0
58.824,2321.5,0.102,125,69.078,68.609,5,5,-842.5,968,0
58.824,2331,0.089,125,69.078,68.609,5,5,-842.5,968,0
58.824,2336,0.096,124.5,69.375,68.75,5,5,-843,968,0
58.824,2340.5,0.094,125,69.375,68.75,5,5,-843,968,0
58.824,2343,0.092,125.5,69.641,69.125,5,5,-842.5,968,0
58.824,2345.5,0.091,125,69.641,69.125,5,5,-843,968,0
58.824,2344.5,0.094,125,69.875,69.359,5,5,-843,968,0
58.824,2347,0.094,126,69.875,69.359,5,5,-842,968,0
58.824,2353.5,0.092,126,70.109,69.609,5,5,-842,968,0
58.824,2361,0.091,125.5,70.109,69.609,5,5,-842,968,0
58.824,2364.5,0.092,126.5,70.344,69.781,5,5,-842.5,968,0
58.824,2368.5,0.097,125.5,70.344,69.781,5,5,-841.5,968,0
58.824,2373,0.092,126,70.594,69.969,5,5,-842.5,968,0
58.824,2376.5,0.094,125,70.594,69.969,5,5,-842.5,968,0
58.824,2378.5,0.094,126,70.844,70.219,5,5,-842.5,968,0
58.824,2384.5,0.086,125,70.844,70.219,5,5,-842,968,0
58.824,2385.5,0.089,125.5,71.125,70.422,5,5,-842.5,968,0
58.824,2393,0.083,125,71.125,70.422,5,5,-843,968,0
58.824,2397.5,0.091,124.5,71.313,70.656,5,5,-843.5,968,0
58.824,2401.5,0.094,125.5,71.313,70.656,5,5,-843,968,0
58.824,2407,0.097,125,71.563,70.938,5,5,-843,968,0
58.824,2413,0.091,125.5,71.563,70.938,5,5,-842.5,968,0
58.824,2418.5,0.097,125,71.828,71.156,5,5,-843,968,0
58.824,2422.5,0.091,125,71.828,71.156,5,5,-842.5,968,0
58.824,2424.5,0.091,125,72.063,71.469,5,5,-844,968,0
58.824,2424,0.088,125,72.063,71.469,5,5,-843,968,0
58.824,2427,0.092,125,72.25,71.797,5,5,-842.5,968,0
58.824,2431,0.088,124.5,72.25,71.797,5,5,-844,968,0
58.824,2436,0.096,124.5,72.438,72,5,5,-843.5,968,0
58.824,2444.5,0.094,124.5,72.438,72,5,5,-843.5,968,0
58.824,2447.5,0.097,125,72.625,72.203,5,5,-843.5,968,0
58.824,2454.5,0.092,124.5,72.625,72.203,5,5,-843.5,968,0
58.824,2456,0.094,123.5,72.859,72.328,5,5,-844.5,968,0
58.824,2458.5,0.089,123,72.859,72.328,5,5,-845,968,0
58.824,2459,0.088,122.5,73.047,72.609,5,5,-845.5,968,0
58.824,2462,0.083,124,73.047,72.609,5,5,-844,968,0
58.824,2468,0.091,124,73.266,72.781,5,5,-844,968,0
58.824,2472.5,0.078,124,73.266,72.781,5,5,-843.5,968,0
58.824,2480,0.089,125,73.547,74.219,5,5,-843.5,968,0
58.824,2484,0.086,124.5,73.547,74.219,5,5,-843,968,0
58.824,2489.5,0.089,125,73.844,73.344,5,5,-843,968,0
58.824,2490.5,0.08,124.5,73.844,73.344,5,5,-843,968,0
58.824,2491.5,0.086,124.5,74.078,73.625,5,5,-843.5,968,0
58.824,2495,0.091,125.5,74.078,73.625,5,5,-842.5,968,0
58.824,2498.5,0.089,125,74.313,73.828,5,5,-844,968,0
58.824,2502.5,0.083,124.5,74.313,73.828,5,5,-844,968,0
58.824,2508,0.094,124,74.531,74.125,5,5,-844,968,0
58.824,2512,0.091,123,74.531,74.125,5,5,-845,968,0
58.824,2516.5,0.096,123,74.813,74.297,5,5,-845.5,968,0
58.824,2522,0.091,123,74.813,74.297,5,5,-844.5,968,0
58.824,2525,0.085,123.5,74.984,74.469,5,5,-844,968,0
58.824,2528.5,0.092,124.5,74.984,74.469,5,5,-843.5,968,0
58.824,2532,0.089,123.5,75.266,74.797,5,5,-844.5,968,0
58.824,2533.5,0.088,124.5,75.266,74.797,5,5,-843.5,968,0
58.824,2539.5,0.083,123.5,75.547,74.922,5,5,-845,968,0
58.824,2543.5,0.092,123,75.547,74.922,5,5,-844.5,968,0
58.824,2548,0.086,123,75.719,75.172,5,5,-845,968,0
58.824,2553.5,0.092,123,75.719,75.172,5,5,-844.5,968,0
58.824,2555,0.083,123.5,75.984,75.453,5,5,-844.5,968,0
58.824,2555,0.092,122.5,75.984,75.453,5,5,-845,968,0
58.824,2559,0.088,123,76.234,75.578,5,5,-845,968,0
58.824,2564,0.083,123,76.234,75.578,5,5,-845,968,0
58.824,2568,0.085,123,76.531,75.766,5,5,-845,968,0
58.824,2575.5,0.089,123.5,76.531,75.766,5,5,-845,968,0
58.824,2581.5,0.091,123.5,76.641,76.078,5,5,-844.5,968,0
58.431,2587,0.086,123.5,76.641,76.078,5,5,-844.5,968,0
58.039,2591,0.088,123,76.828,76.328,5,5,-845,968,0
55.686,2592.5,0.086,123,76.828,76.328,5,5,-845.5,968,0
47.843,2594,0.091,122.5,77.109,76.625,5,5,-846,968,0
35.686,2592,0.085,120.5,77.109,76.625,5,5,-844.5,960,0
25.098,2585,0.086,105.5,77.313,76.906,5,5,-841.5,944,0
17.255,2584.5,0.061,98.5,77.313,76.906,5,5,-846.5,944,0
12.941,2596.5,0.062,94.5,77.375,77.016,5,5,-840.5,928,0
10.588,2587,0.056,75.5,77.375,77.016,5,5,-842,912,0
8.235,2575.5,0.04,55.5,77.516,77.219,5,5,-848,896,0
7.451,2581.5,0.024,44,77.516,77.219,5,5,-847,888,0
7.451,2592,0.018,37,77.469,77.188,5,5,-844.5,880,0
7.451,2587.5,0.014,26.5,77.469,77.188,5,5,-841,864,0
7.451,2584,0.01,21,77.484,77.188,5,5,-846,864,0
7.451,2581,0.006,17,77.484,77.188,5,5,-840.5,856,0
7.451,2587.5,-0.002,12.5,77.406,77.188,5,5,-843,856,0
7.451,2590.5,0.003,10,77.406,77.188,5,5,-846.5,856,0
7.451,2588,0.002,9,77.391,77.094,5,5,-840.5,848,0
7.451,2586,-0.003,7,77.391,77.094,6,5,-841,848,0
7.451,2581,-0.005,6.5,77.344,76.891,6,5,-842.5,848,0
7.451,2571,-0.008,6,77.344,76.891,6,5,-842.5,848,0
7.451,2569,0,4.5,77.094,76.859,6,5,-843,848,0
7.451,2568,-0.01,4.5,77.094,76.859,6,5,-843,848,0
7.451,2574,-0.01,4,77.063,76.859,6,5,-844.5,848,0
7.059,2580,-0.016,3.5,77.063,76.859,6,5,-844.5,848,0
3.529,2578,-0.003,2,77.016,76.672,6,5,-845.5,848,0
0.392,2567,-0.01,1.5,77.016,76.672,6,5,-847.5,848,0
0,2540,-0.006,0,77.016,77.891,6,5,-844,840,0
0,2494.5,0,-13.5,77.016,77.891,6,5,-845,832,0
0,2438,0.003,-12.5,76.891,76.625,6,5,-846,832,0
0,2374,0.003,-13,76.891,76.625,6,5,-844,832,0
0,2315,0,-12.5,76.859,76.625,6,5,-844.5,832,0
0,2254.5,0.016,-11.5,76.859,76.625,6,5,-843,832,0
0,2195,0.002,-11,76.797,76.469,6,5,-841,832,0
0,2149,0.002,-7,76.797,76.469,6,5,-846,840,0
0,2106,-0.016,-6,76.719,76.391,6,5,-846.5,840,0
0,2085,0,-5.5,76.719,76.391,6,5,-846,840,0
0,2079.5,-0.033,-6.5,76.609,76.328,6,6,-847,840,0
0,2103.5,-0.022,-9,76.609,76.328,6,6,-840.5,832,0
0,2118.5,-0.016,-10,76.469,76.266,6,6,-842,832,0
0,2122,-0.014,-9,76.469,76.266,6,6,-843,832,0
0,2115.5,-0.014,-11,76.438,76.016,6,6,-844,832,0
0,2113,-0.021,-11.5,76.438,76.016,6,6,-844,832,0
0,2113.5,-0.018,-12,76.078,75.953,6,6,-845,832,0
0,2111.5,-0.018,-13,76.078,75.953,6,6,-845,832,0
0,2105.5,-0.014,-13,76.094,75.828,6,6,-845,832,0
0,2112.5,-0.021,-13.5,76.094,75.828,6,6,-845,832,0
0,2107.5,-0.018,-14,76.109,75.703,6,6,-846,832,0
0,2100.5,-0.029,-14.5,76.109,75.703,6,6,-846.5,832,0
0,2106,-0.022,-14.5,75.938,75.688,6,6,-846.5,832,0
0,2101,-0.016,-14.5,75.938,75.688,6,6,-846.5,832,0
0,2096.5,-0.013,-14.5,75.719,75.578,6,6,-846.5,832,0
0,2100,-0.016,-14.5,75.719,75.578,7,6,-846.5,832,0
0,2090,-0.029,-14.5,75.672,75.578,7,6,-846.5,832,0
0,2102.5,-0.024,-14,75.672,75.578,7,6,-846,832,0
0,2084,-0.024,-14,75.609,75.359,7,6,-846,832,0
0,2072,-0.002,-14,75.609,75.359,7,6,-846,832,0
0,2034.5,-0.014,-13.5,75.5,75.25,7,6,-845.5,832,0
0,2000,0.003,-13.5,75.5,75.25,7,6,-847,832,0
0,1951,-0.008,-15,75.359,75.109,7,6,-847,832,0
0,1859.5,0.005,-15,75.359,75.109,7,6,-847,832,0
1.569,1783,0,-15,75.359,75.063,7,6,-847,832,0
3.137,1730.5,0.002,-15,75.359,75.063,7,6,-846.5,832,0
5.882,1648.5,-0.005,-13,75.266,74.938,7,6,-844,832,0
